seller_id,account_id,technology_match_score,geo_match,potential_revenue
seller_4,account_307,0.0,0,1671217
seller_4,account_308,0.0,0,1023216
seller_4,account_309,0.0,1,1198728
seller_4,account_310,0.0,0,169220
seller_4,account_311,0.0,0,657841
seller_4,account_312,0.0,1,792905
seller_4,account_313,0.5,0,646034
seller_4,account_314,0.3333333333333333,0,1192478
seller_4,account_315,0.0,0,1980543
seller_4,account_316,0.0,0,1781105
seller_4,account_317,0.0,0,626971
seller_4,account_318,0.25,0,935042
seller_4,account_319,0.0,1,643902
seller_4,account_320,0.3333333333333333,0,1551483
seller_4,account_321,0.0,1,1734916
seller_4,account_322,0.3333333333333333,0,666628
seller_4,account_323,0.0,0,992463
seller_4,account_324,0.0,0,651809
seller_4,account_325,0.0,1,892464
seller_4,account_326,0.0,0,1986303
seller_4,account_327,0.0,0,1810704
seller_4,account_328,0.0,0,1088664
seller_4,account_329,0.5,1,633386
seller_4,account_330,0.0,0,458375
seller_4,account_331,0.25,0,1686039
seller_4,account_332,0.25,1,1994115
seller_4,account_333,0.0,0,1672186
seller_4,account_334,0.0,0,116921
seller_4,account_335,0.0,0,1397639
seller_4,account_336,0.0,0,971833
seller_4,account_337,0.0,0,988402
seller_4,account_338,0.3333333333333333,0,559490
seller_4,account_339,0.0,0,483757
seller_4,account_340,0.0,0,1425626
seller_4,account_341,0.0,0,1647589
seller_4,account_342,0.0,0,444478
seller_4,account_343,0.3333333333333333,0,1584275
seller_4,account_344,0.3333333333333333,1,1615413
seller_4,account_345,0.0,0,400063
seller_4,account_346,0.0,1,702293
seller_4,account_347,0.5,0,1592881
seller_4,account_348,1.0,0,177480
seller_4,account_349,0.0,0,1648563
seller_4,account_350,0.0,0,357395
seller_4,account_351,0.5,0,342819
seller_4,account_352,0.5,0,510315
seller_4,account_353,0.0,0,1161662
seller_4,account_354,0.5,0,126755
seller_4,account_355,0.0,0,786917
seller_4,account_356,0.0,0,1862727
seller_4,account_357,0.0,0,899056
seller_4,account_358,0.0,0,230268
seller_4,account_359,0.25,0,1988476
seller_4,account_360,0.0,1,1455958
seller_4,account_361,0.0,0,1643184
seller_4,account_362,0.5,0,1048976
seller_4,account_363,0.0,0,1375845
seller_4,account_364,0.25,0,1201758
seller_4,account_365,0.3333333333333333,1,1232231
seller_4,account_366,0.0,0,884590
seller_4,account_367,0.0,0,599201
seller_4,account_368,0.5,0,762556
seller_4,account_369,0.25,0,1795519
seller_4,account_370,0.0,0,1672026
seller_4,account_371,0.0,1,704156
seller_4,account_372,0.0,0,1126624
seller_4,account_373,0.0,0,310090
seller_4,account_374,1.0,1,1042739
seller_4,account_375,0.0,0,1280855
seller_4,account_376,0.3333333333333333,0,1987444
seller_4,account_377,0.5,0,1895017
seller_4,account_378,0.0,0,1765969
seller_4,account_379,0.3333333333333333,0,868996
seller_4,account_380,0.3333333333333333,1,611820
seller_4,account_381,0.0,0,112280
seller_4,account_382,0.0,0,1595369
seller_4,account_383,0.25,0,155577
seller_4,account_384,0.0,1,1453847
seller_4,account_385,0.0,0,1431242
seller_4,account_386,0.0,0,1392028
seller_4,account_387,0.0,1,382042
seller_4,account_388,0.25,1,446323
seller_4,account_389,0.0,0,1100357
seller_4,account_390,0.3333333333333333,0,1547637
seller_4,account_391,0.0,0,815410
seller_4,account_392,0.0,0,1748722
seller_4,account_393,0.5,0,430247
seller_4,account_394,0.5,0,1077948
seller_4,account_395,0.0,0,260890
seller_4,account_396,0.0,0,1732719
seller_4,account_397,0.0,1,251887
seller_4,account_398,0.0,0,1335302
seller_4,account_399,0.0,0,793922
seller_4,account_400,0.0,0,782632
seller_4,account_401,0.0,1,877881
seller_4,account_402,0.0,0,484900
seller_4,account_403,0.0,0,1118400
seller_4,account_404,0.0,1,1371297
seller_4,account_405,0.0,0,458717
seller_4,account_406,0.0,0,972628
seller_4,account_407,0.0,1,1806318
seller_4,account_408,0.0,1,1106450
seller_4,account_409,0.0,0,784808
seller_4,account_410,0.0,1,1035166
seller_4,account_411,0.0,0,1846960
seller_4,account_412,0.0,0,676358
seller_4,account_413,0.0,0,1840939
seller_4,account_414,0.25,0,581198
seller_4,account_415,0.0,0,123822
seller_4,account_416,0.0,1,1494714
seller_4,account_417,0.0,0,1173735
seller_4,account_418,0.0,0,179828
seller_4,account_419,0.3333333333333333,0,1436012
seller_4,account_420,0.0,0,952512
seller_4,account_421,0.0,0,180977
seller_4,account_422,0.0,0,1558551
seller_4,account_423,0.3333333333333333,0,1410973
seller_4,account_424,0.0,0,1189148
seller_4,account_425,0.25,0,703593
seller_4,account_426,0.0,0,1171026
seller_4,account_427,0.0,1,1027122
seller_4,account_428,0.0,0,1280603
seller_4,account_429,0.3333333333333333,0,1762859
seller_4,account_430,0.0,0,784535
seller_4,account_431,0.0,0,1734349
seller_4,account_432,0.0,0,1853541
seller_4,account_433,0.0,1,186276
seller_4,account_434,0.0,0,1315196
seller_4,account_435,0.0,0,1717817
seller_4,account_436,0.25,1,1759227
seller_4,account_437,0.0,1,1421535
seller_4,account_438,0.5,1,1379711
seller_4,account_439,0.25,0,1993574
seller_4,account_440,0.0,1,945644
seller_4,account_441,0.0,0,261113
seller_4,account_442,0.0,1,168936
seller_4,account_443,0.0,0,345508
seller_4,account_444,0.0,0,265413
seller_4,account_445,0.0,0,1062353
seller_4,account_446,0.0,0,1203497
seller_4,account_447,0.0,0,1376784
seller_4,account_448,0.0,0,981930
seller_4,account_449,0.5,0,442190
seller_4,account_450,0.5,0,530109
seller_4,account_451,0.0,1,285330
seller_4,account_452,0.5,0,398684
seller_4,account_453,0.0,0,937108
seller_4,account_454,0.25,1,157218
seller_4,account_455,0.0,0,184362
seller_4,account_456,0.0,0,1634441
seller_4,account_457,0.0,1,338734
seller_4,account_458,0.0,1,1046943
seller_4,account_459,0.0,0,961169
seller_4,account_460,1.0,0,1231424
seller_4,account_461,0.0,0,844182
seller_4,account_462,0.5,1,707336
seller_4,account_463,0.0,0,663186
seller_4,account_464,0.0,1,342568
seller_4,account_465,0.0,1,983513
seller_4,account_466,0.0,0,957249
seller_4,account_467,0.0,0,851741
seller_4,account_468,0.0,0,695617
seller_4,account_469,0.0,0,289761
seller_4,account_470,0.5,0,940156
seller_4,account_471,0.0,0,654474
seller_4,account_472,0.0,0,849531
seller_4,account_473,1.0,0,928510
seller_4,account_474,0.0,0,1750131
seller_4,account_475,0.3333333333333333,0,1749541
seller_4,account_476,0.0,0,1823274
seller_4,account_477,0.0,0,1281199
seller_4,account_478,0.0,0,1957046
seller_4,account_479,0.0,0,1972403
seller_4,account_480,0.0,0,199423
seller_4,account_481,0.0,0,616840
seller_4,account_482,0.0,0,840940
seller_4,account_483,0.0,0,1572037
seller_4,account_484,0.0,0,1739224
seller_4,account_485,1.0,0,1931524
seller_4,account_486,0.3333333333333333,0,1975940
seller_4,account_487,0.0,0,1225843
seller_4,account_488,0.0,0,1424549
seller_4,account_489,0.0,0,174068
seller_4,account_490,0.0,0,437948
seller_4,account_491,0.0,0,1133457
seller_4,account_492,0.25,1,1580959
seller_4,account_493,0.25,0,628194
seller_4,account_494,1.0,0,1816926
seller_4,account_495,0.0,0,1990210
seller_4,account_496,0.3333333333333333,1,1117805
seller_4,account_497,0.0,0,330279
seller_4,account_498,1.0,0,545850
seller_4,account_499,0.0,1,979493
seller_5,account_0,0.0,1,716703
seller_5,account_1,0.0,0,1641393
seller_5,account_2,0.0,0,180566
seller_5,account_3,0.5,0,1067941
seller_5,account_4,0.0,1,1513194
seller_5,account_5,0.25,0,1936241
seller_5,account_6,0.0,0,505577
seller_5,account_7,0.0,1,795359
seller_5,account_8,0.0,0,270471
seller_5,account_9,0.5,1,625975
seller_5,account_10,0.0,1,1692518
seller_5,account_11,0.25,0,1876488
seller_5,account_12,0.0,0,944569
seller_5,account_13,0.0,0,1509786
seller_5,account_14,0.25,0,920477
seller_5,account_15,1.0,0,658174
seller_5,account_16,0.0,0,455603
seller_5,account_17,0.0,0,417690
seller_5,account_18,0.3333333333333333,0,804775
seller_5,account_19,0.3333333333333333,1,1436690
seller_5,account_20,0.0,0,1661754
seller_5,account_21,0.0,0,134254
seller_5,account_22,0.0,0,531064
seller_5,account_23,0.0,0,593758
seller_5,account_24,0.0,1,1821795
seller_5,account_25,0.0,1,1564163
seller_5,account_26,0.3333333333333333,1,1991923
seller_5,account_27,0.0,0,363222
seller_5,account_28,0.0,1,1383718
seller_5,account_29,0.0,1,207950
seller_5,account_30,1.0,1,244597
seller_5,account_31,0.3333333333333333,0,1966554
seller_5,account_32,0.0,0,346941
seller_5,account_33,0.0,0,896060
seller_5,account_34,0.0,0,273990
seller_5,account_35,0.25,0,1828035
seller_5,account_36,0.5,0,1075397
seller_5,account_37,0.0,0,1823823
seller_5,account_38,0.5,0,1589539
seller_5,account_39,0.0,1,1879758
seller_5,account_40,0.0,0,857239
seller_5,account_41,0.0,0,239227
seller_5,account_42,0.0,0,338715
seller_5,account_43,0.0,0,421947
seller_5,account_44,0.5,1,991231
seller_5,account_45,0.0,0,1240663
seller_5,account_46,0.0,0,1237485
seller_5,account_47,0.0,0,741039
seller_5,account_48,0.0,0,1168534
seller_5,account_49,0.25,1,416233
seller_5,account_50,0.0,0,1052894
seller_5,account_51,0.0,0,1687662
seller_5,account_52,0.3333333333333333,0,1685867
seller_5,account_53,0.3333333333333333,0,1484902
seller_5,account_54,0.0,0,1947841
seller_5,account_55,0.0,0,241590
seller_5,account_56,0.0,0,924544
seller_5,account_57,1.0,0,247214
seller_5,account_58,0.0,0,414610
seller_5,account_59,0.25,0,897793
seller_5,account_60,0.0,0,1289816
seller_5,account_61,0.0,0,1238034
seller_5,account_62,0.0,0,807040
seller_5,account_63,0.0,1,1479516
seller_5,account_64,0.0,1,239728
seller_5,account_65,0.0,0,1283361
seller_5,account_66,0.0,0,126418
seller_5,account_67,0.5,0,1642817
seller_5,account_68,0.3333333333333333,1,117822
seller_5,account_69,0.25,0,1823258
seller_5,account_70,0.0,0,1817010
seller_5,account_71,0.0,0,1654536
seller_5,account_72,0.0,0,1734806
seller_5,account_73,0.5,1,1899042
seller_5,account_74,0.25,0,1789356
seller_5,account_75,0.5,1,864415
seller_5,account_76,0.25,1,182982
seller_5,account_77,0.0,0,290061
seller_5,account_78,0.0,1,1930664
seller_5,account_79,0.0,0,131348
seller_5,account_80,0.0,0,758461
seller_5,account_81,0.0,1,1178033
seller_5,account_82,0.3333333333333333,0,1041921
seller_5,account_83,0.0,0,403894
seller_5,account_84,0.0,0,216905
seller_5,account_85,0.5,0,1627117
seller_5,account_86,0.5,0,1056158
seller_5,account_87,1.0,0,1297123
seller_5,account_88,0.0,1,1992548
seller_5,account_89,0.0,0,871019
seller_5,account_90,0.25,0,166188
seller_5,account_91,0.3333333333333333,0,306036
seller_5,account_92,0.25,0,1921285
seller_5,account_93,1.0,0,1191730
seller_5,account_94,0.3333333333333333,0,1913985
seller_5,account_95,1.0,0,1341005
seller_5,account_96,0.0,0,1643460
seller_5,account_97,0.0,0,828397
seller_5,account_98,0.0,0,1299217
seller_5,account_99,0.5,0,816443
seller_5,account_100,0.0,0,1462746
seller_5,account_101,0.0,0,655700
seller_5,account_102,0.0,0,1515659
seller_5,account_103,0.0,0,478949
seller_5,account_104,0.3333333333333333,0,1357098
seller_5,account_105,0.0,0,1595042
seller_5,account_106,0.0,0,1318815
seller_5,account_107,0.0,0,729820
seller_5,account_108,0.3333333333333333,0,1660376
seller_5,account_109,1.0,0,792293
seller_5,account_110,0.0,1,279566
seller_5,account_111,0.0,0,775480
seller_5,account_112,0.0,1,469819
seller_5,account_113,0.0,1,833471
seller_5,account_114,0.5,0,1222873
seller_5,account_115,0.0,1,1061157
seller_5,account_116,0.0,0,1815714
seller_5,account_117,0.0,1,618725
seller_5,account_118,0.0,0,805956
seller_5,account_119,0.5,0,783947
seller_5,account_120,0.0,0,1613144
seller_5,account_121,0.25,1,1741134
seller_5,account_122,0.0,0,1991405
seller_5,account_123,0.0,0,1543669
seller_5,account_124,0.3333333333333333,0,757940
seller_5,account_125,0.0,0,1202947
seller_5,account_126,0.5,0,608254
seller_5,account_127,0.25,0,1756282
seller_5,account_128,0.0,0,930524
seller_5,account_129,0.3333333333333333,0,533546
seller_5,account_130,0.0,1,1435273
seller_5,account_131,0.0,0,550352
seller_5,account_132,0.0,0,1317750
seller_5,account_133,0.0,1,136161
seller_5,account_134,0.0,0,920809
seller_5,account_135,0.0,1,969695
seller_5,account_136,1.0,1,780485
seller_5,account_137,0.0,1,182976
seller_5,account_138,0.0,0,1236998
seller_5,account_139,0.0,1,1336173
seller_5,account_140,0.0,0,474495
seller_5,account_141,0.0,0,981128
seller_5,account_142,1.0,0,1520095
seller_5,account_143,0.0,0,1307142
seller_5,account_144,0.0,0,1061528
seller_5,account_145,0.25,0,404508
seller_5,account_146,0.25,1,687848
seller_5,account_147,0.0,1,1840767
seller_5,account_148,0.0,0,1908252
seller_5,account_149,0.0,0,695104
seller_5,account_150,0.0,0,1068762
seller_5,account_151,0.25,1,1021929
seller_5,account_152,0.0,0,1736333
seller_5,account_153,0.3333333333333333,0,1685348
seller_5,account_154,0.0,0,1021777
seller_5,account_155,0.0,0,1804886
seller_5,account_156,0.0,1,1074425
seller_5,account_157,0.0,0,901939
seller_5,account_158,0.0,0,1440422
seller_5,account_159,0.0,0,1876314
seller_5,account_160,0.0,0,988146
seller_5,account_161,0.0,1,1883898
seller_5,account_162,0.0,1,593572
seller_5,account_163,0.3333333333333333,0,1197880
seller_5,account_164,0.3333333333333333,0,807059
seller_5,account_165,0.5,0,1344682
seller_5,account_166,0.0,1,1007330
seller_5,account_167,0.0,1,1528365
seller_5,account_168,0.0,1,358048
seller_5,account_169,0.0,1,309393
seller_5,account_170,0.0,0,1843731
seller_5,account_171,0.0,0,750162
seller_5,account_172,0.0,0,1269292
seller_5,account_173,0.25,1,1675929
seller_5,account_174,0.0,1,1033290
seller_5,account_175,0.5,1,231549
seller_5,account_176,0.0,1,1654480
seller_5,account_177,0.0,0,1887940
seller_5,account_178,0.0,0,961941
seller_5,account_179,0.0,0,1613654
seller_5,account_180,0.0,1,1417543
seller_5,account_181,0.5,1,261329
seller_5,account_182,0.0,0,1300746
seller_5,account_183,0.3333333333333333,0,859358
seller_5,account_184,0.0,1,1662923
seller_5,account_185,0.3333333333333333,0,1210831
seller_5,account_186,0.5,1,1375971
seller_5,account_187,0.3333333333333333,0,680306
seller_5,account_188,0.25,0,833530
seller_5,account_189,0.0,0,1144732
seller_5,account_190,0.25,0,472243
seller_5,account_191,0.0,0,295978
seller_5,account_192,1.0,0,799342
seller_5,account_193,0.0,0,1808042
seller_5,account_194,0.3333333333333333,0,1307264
seller_5,account_195,0.0,0,945724
seller_5,account_196,0.0,0,844465
seller_5,account_197,0.0,0,892432
seller_5,account_198,0.0,0,1179862
seller_5,account_199,0.3333333333333333,0,586924
seller_5,account_200,0.0,0,1926319
seller_5,account_201,0.0,0,1454071
seller_5,account_202,0.25,0,1850710
seller_5,account_203,0.0,0,175034
seller_5,account_204,0.0,0,864577
seller_5,account_205,1.0,0,1840933
seller_5,account_206,0.0,1,613139
seller_5,account_207,0.5,0,1044235
seller_5,account_208,0.0,0,997274
seller_5,account_209,0.0,0,600744
seller_5,account_210,0.0,0,1037925
seller_5,account_211,0.0,0,1452863
seller_5,account_212,0.0,0,1469432
seller_5,account_213,0.0,0,1911421
seller_5,account_214,0.5,0,830589
seller_5,account_215,0.5,1,1385870
seller_5,account_216,0.0,0,1290317
seller_5,account_217,0.0,0,645393
seller_5,account_218,0.0,0,1100755
seller_5,account_219,0.0,1,1454101
seller_5,account_220,0.5,0,1882033
seller_5,account_221,1.0,0,1589373
seller_5,account_222,0.25,0,611092
seller_5,account_223,0.0,0,1145692
seller_5,account_224,0.0,1,873929
seller_5,account_225,0.3333333333333333,0,1258676
seller_5,account_226,0.5,0,1166313
seller_5,account_227,0.0,1,323592
seller_5,account_228,0.5,0,1929616
seller_5,account_229,0.25,0,1940968
seller_5,account_230,0.5,0,491643
seller_5,account_231,0.25,0,934351
seller_5,account_232,0.0,0,1612580
seller_5,account_233,0.0,0,716938
seller_5,account_234,0.0,0,1401945
seller_5,account_235,0.3333333333333333,0,249938
seller_5,account_236,0.0,1,796095
seller_5,account_237,0.5,1,609771
seller_5,account_238,0.0,0,605041
seller_5,account_239,0.3333333333333333,0,884771
seller_5,account_240,0.25,0,889492
seller_5,account_241,0.25,1,588952
seller_5,account_242,0.25,0,1766342
seller_5,account_243,0.0,0,1627802
seller_5,account_244,0.5,1,995285
seller_5,account_245,0.0,0,1648367
seller_5,account_246,0.0,0,981906
seller_5,account_247,0.0,0,973351
seller_5,account_248,0.0,0,1108693
seller_5,account_249,0.25,1,1835692
seller_5,account_250,0.25,1,416997
seller_5,account_251,0.0,0,1791646
seller_5,account_252,0.0,0,1147176
seller_5,account_253,1.0,1,799959
seller_5,account_254,0.0,0,254818
seller_5,account_255,0.0,0,817680
seller_5,account_256,0.0,0,289225
seller_5,account_257,0.0,0,138999
seller_5,account_258,0.5,1,796123
seller_5,account_259,0.0,0,791640
seller_5,account_260,0.0,0,1120700
seller_5,account_261,0.0,1,1515949
seller_5,account_262,0.0,1,639182
seller_5,account_263,0.0,0,479871
seller_5,account_264,0.0,0,1324395
seller_5,account_265,0.0,1,1368179
seller_5,account_266,0.3333333333333333,1,1908015
seller_5,account_267,0.3333333333333333,0,229195
seller_5,account_268,0.0,0,970544
seller_5,account_269,1.0,0,594348
seller_5,account_270,0.25,1,311900
seller_5,account_271,0.0,0,118949
seller_5,account_272,0.0,0,236033
seller_5,account_273,0.5,0,363919
seller_5,account_274,0.3333333333333333,0,1112407
seller_5,account_275,0.0,1,797595
seller_5,account_276,0.0,0,1245253
seller_5,account_277,0.0,0,1360413
seller_5,account_278,0.0,0,166528
seller_5,account_279,0.0,1,1645546
seller_5,account_280,0.0,0,1412816
seller_5,account_281,0.25,1,590031
seller_5,account_282,0.0,1,116582
seller_5,account_283,0.0,0,739826
seller_5,account_284,0.0,0,113846
seller_5,account_285,0.5,0,352462
seller_5,account_286,0.5,0,534741
seller_5,account_287,1.0,0,124661
seller_5,account_288,0.5,0,1101192
seller_5,account_289,0.0,0,751328
seller_5,account_290,0.0,0,357257
seller_5,account_291,0.0,1,1620077
seller_5,account_292,0.0,0,1932138
seller_5,account_293,0.5,1,1332275
seller_5,account_294,0.25,1,1107046
seller_5,account_295,0.0,0,1768877
seller_5,account_296,0.0,1,1570390
seller_5,account_297,0.5,1,187875
seller_5,account_298,0.0,0,253301
seller_5,account_299,0.0,0,1643149
seller_5,account_300,0.0,0,1743920
seller_5,account_301,1.0,0,366708
seller_5,account_302,0.0,1,1814248
seller_5,account_303,0.0,0,769901
seller_5,account_304,0.0,0,1941086
seller_5,account_305,0.0,0,561315
seller_5,account_306,0.0,0,1580638
seller_5,account_307,0.0,1,1671217
seller_5,account_308,0.0,1,1023216
seller_5,account_309,0.0,0,1198728
seller_5,account_310,0.0,0,169220
seller_5,account_311,0.0,1,657841
seller_5,account_312,0.0,0,792905
seller_5,account_313,0.0,1,646034
seller_5,account_314,0.3333333333333333,0,1192478
seller_5,account_315,0.0,1,1980543
seller_5,account_316,0.3333333333333333,1,1781105
seller_5,account_317,0.0,0,626971
seller_5,account_318,0.0,0,935042
seller_5,account_319,0.0,0,643902
seller_5,account_320,0.0,0,1551483
seller_5,account_321,0.0,0,1734916
seller_5,account_322,0.3333333333333333,0,666628
seller_5,account_323,0.0,0,992463
seller_5,account_324,0.25,0,651809
seller_5,account_325,0.3333333333333333,0,892464
seller_5,account_326,1.0,0,1986303
seller_5,account_327,0.25,0,1810704
seller_5,account_328,1.0,0,1088664
seller_5,account_329,0.0,0,633386
seller_5,account_330,0.0,0,458375
seller_5,account_331,0.0,0,1686039
seller_5,account_332,0.25,0,1994115
seller_5,account_333,0.3333333333333333,0,1672186
seller_5,account_334,0.3333333333333333,0,116921
seller_5,account_335,0.0,0,1397639
seller_5,account_336,0.25,0,971833
seller_5,account_337,0.0,1,988402
seller_5,account_338,0.3333333333333333,1,559490
seller_5,account_339,0.0,0,483757
seller_5,account_340,0.5,1,1425626
seller_5,account_341,0.3333333333333333,1,1647589
seller_5,account_342,0.0,0,444478
seller_5,account_343,0.3333333333333333,1,1584275
seller_5,account_344,0.0,0,1615413
seller_5,account_345,0.0,1,400063
seller_5,account_346,0.0,0,702293
seller_5,account_347,0.0,1,1592881
seller_5,account_348,0.0,0,177480
seller_5,account_349,1.0,1,1648563
seller_5,account_350,0.3333333333333333,0,357395
seller_5,account_351,0.5,0,342819
seller_5,account_352,0.0,0,510315
seller_5,account_353,0.25,1,1161662
seller_5,account_354,0.0,0,126755
seller_5,account_355,0.0,0,786917
seller_5,account_356,0.25,1,1862727
seller_5,account_357,0.0,0,899056
seller_5,account_358,0.0,0,230268
seller_5,account_359,0.0,0,1988476
seller_5,account_360,0.0,0,1455958
seller_5,account_361,0.0,0,1643184
seller_5,account_362,0.5,1,1048976
seller_5,account_363,0.0,1,1375845
seller_5,account_364,0.25,0,1201758
seller_5,account_365,0.0,0,1232231
seller_5,account_366,0.3333333333333333,0,884590
seller_5,account_367,0.0,1,599201
seller_5,account_368,0.0,0,762556
seller_5,account_369,0.25,0,1795519
seller_5,account_370,0.0,1,1672026
seller_5,account_371,0.3333333333333333,0,704156
seller_5,account_372,0.25,0,1126624
seller_5,account_373,0.25,0,310090
seller_5,account_374,0.0,0,1042739
seller_5,account_375,0.3333333333333333,0,1280855
seller_5,account_376,0.3333333333333333,0,1987444
seller_5,account_377,0.0,0,1895017
seller_5,account_378,0.0,1,1765969
seller_5,account_379,0.0,0,868996
seller_5,account_380,0.0,0,611820
seller_5,account_381,0.0,0,112280
seller_5,account_382,0.5,0,1595369
seller_5,account_383,0.0,0,155577
seller_5,account_384,0.0,0,1453847
seller_5,account_385,0.0,0,1431242
seller_5,account_386,1.0,1,1392028
seller_5,account_387,0.5,0,382042
seller_5,account_388,0.25,0,446323
seller_5,account_389,0.5,1,1100357
seller_5,account_390,0.0,1,1547637
seller_5,account_391,0.0,0,815410
seller_5,account_392,0.0,1,1748722
seller_5,account_393,0.0,0,430247
seller_5,account_394,0.0,1,1077948
seller_5,account_395,1.0,0,260890
seller_5,account_396,0.0,0,1732719
seller_5,account_397,0.0,0,251887
seller_5,account_398,0.0,0,1335302
seller_5,account_399,0.25,0,793922
seller_5,account_400,0.0,0,782632
seller_5,account_401,0.0,0,877881
seller_5,account_402,0.5,1,484900
seller_5,account_403,0.0,1,1118400
seller_5,account_404,0.3333333333333333,0,1371297
seller_5,account_405,0.0,0,458717
seller_5,account_406,0.3333333333333333,0,972628
seller_5,account_407,0.0,0,1806318
seller_5,account_408,0.0,0,1106450
seller_5,account_409,0.3333333333333333,1,784808
seller_5,account_410,0.3333333333333333,0,1035166
seller_5,account_411,0.5,0,1846960
seller_5,account_412,0.0,1,676358
seller_5,account_413,1.0,0,1840939
seller_5,account_414,0.0,1,581198
seller_5,account_415,0.3333333333333333,1,123822
seller_5,account_416,0.0,0,1494714
seller_5,account_417,0.0,1,1173735
seller_5,account_418,0.0,0,179828
seller_5,account_419,0.0,0,1436012
seller_5,account_420,0.0,0,952512
seller_5,account_421,0.0,1,180977
seller_5,account_422,0.0,0,1558551
seller_5,account_423,0.0,1,1410973
seller_5,account_424,1.0,0,1189148
seller_5,account_425,0.25,0,703593
seller_5,account_426,0.0,0,1171026
seller_5,account_427,0.5,0,1027122
seller_5,account_428,0.25,1,1280603
seller_5,account_429,0.3333333333333333,0,1762859
seller_5,account_430,0.0,1,784535
seller_5,account_431,1.0,0,1734349
seller_5,account_432,0.0,0,1853541
seller_5,account_433,0.0,0,186276
seller_5,account_434,0.0,0,1315196
seller_5,account_435,0.0,1,1717817
seller_5,account_436,0.0,0,1759227
seller_5,account_437,0.25,0,1421535
seller_5,account_438,0.0,0,1379711
seller_5,account_439,0.0,1,1993574
seller_5,account_440,0.0,0,945644
seller_5,account_441,0.0,0,261113
seller_5,account_442,0.0,0,168936
seller_5,account_443,0.0,1,345508
seller_5,account_444,1.0,0,265413
seller_5,account_445,0.0,0,1062353
seller_5,account_446,0.0,0,1203497
seller_5,account_447,0.25,1,1376784
seller_5,account_448,0.5,1,981930
seller_5,account_449,0.5,1,442190
seller_5,account_450,0.0,1,530109
seller_5,account_451,0.0,0,285330
seller_5,account_452,0.0,1,398684
seller_5,account_453,0.0,0,937108
seller_5,account_454,0.0,0,157218
seller_5,account_455,0.0,0,184362
seller_5,account_456,0.0,0,1634441
seller_5,account_457,0.0,0,338734
seller_5,account_458,0.0,0,1046943
seller_5,account_459,0.0,1,961169
seller_5,account_460,0.0,1,1231424
seller_5,account_461,0.0,0,844182
seller_5,account_462,0.0,0,707336
seller_5,account_463,1.0,1,663186
seller_5,account_464,0.0,0,342568
seller_5,account_465,0.3333333333333333,0,983513
seller_5,account_466,0.5,0,957249
seller_5,account_467,0.0,1,851741
seller_5,account_468,0.25,1,695617
seller_5,account_469,0.0,1,289761
seller_5,account_470,0.0,0,940156
seller_5,account_471,0.0,0,654474
seller_5,account_472,0.3333333333333333,0,849531
seller_5,account_473,0.0,1,928510
seller_5,account_474,0.0,0,1750131
seller_5,account_475,0.0,0,1749541
seller_5,account_476,0.0,0,1823274
seller_5,account_477,0.5,0,1281199
seller_5,account_478,0.0,1,1957046
seller_5,account_479,0.0,0,1972403
seller_5,account_480,0.0,0,199423
seller_5,account_481,0.0,0,616840
seller_5,account_482,0.5,0,840940
seller_5,account_483,0.0,1,1572037
seller_5,account_484,0.0,1,1739224
seller_5,account_485,0.0,0,1931524
seller_5,account_486,0.3333333333333333,0,1975940
seller_5,account_487,0.0,1,1225843
seller_5,account_488,0.25,1,1424549
seller_5,account_489,0.0,0,174068
seller_5,account_490,0.0,0,437948
seller_5,account_491,0.0,0,1133457
seller_5,account_492,0.25,0,1580959
seller_5,account_493,0.0,1,628194
seller_5,account_494,0.0,1,1816926
seller_5,account_495,0.0,0,1990210
seller_5,account_496,0.0,0,1117805
seller_5,account_497,0.5,0,330279
seller_5,account_498,0.0,0,545850
seller_5,account_499,0.0,0,979493
seller_6,account_0,0.0,0,716703
seller_6,account_1,0.0,0,1641393
seller_6,account_2,0.0,0,180566
seller_6,account_3,0.5,0,1067941
seller_6,account_4,0.0,0,1513194
seller_6,account_5,0.25,0,1936241
seller_6,account_6,0.0,0,505577
seller_6,account_7,0.0,0,795359
seller_6,account_8,0.0,0,270471
seller_6,account_9,0.0,0,625975
seller_6,account_10,1.0,0,1692518
seller_6,account_11,0.25,0,1876488
seller_6,account_12,0.5,0,944569
seller_6,account_13,0.0,0,1509786
seller_6,account_14,0.25,1,920477
seller_6,account_15,0.0,1,658174
seller_6,account_16,0.0,1,455603
seller_6,account_17,0.0,1,417690
seller_6,account_18,0.0,0,804775
seller_6,account_19,0.3333333333333333,0,1436690
seller_6,account_20,0.0,0,1661754
seller_6,account_21,0.0,0,134254
seller_6,account_22,0.3333333333333333,0,531064
seller_6,account_23,0.0,1,593758
seller_6,account_24,0.0,0,1821795
seller_6,account_25,0.0,0,1564163
seller_6,account_26,0.0,0,1991923
seller_6,account_27,0.25,0,363222
seller_6,account_28,0.0,0,1383718
seller_6,account_29,0.0,0,207950
seller_6,account_30,0.0,0,244597
seller_6,account_31,0.0,1,1966554
seller_6,account_32,0.0,1,346941
seller_6,account_33,0.3333333333333333,0,896060
seller_6,account_34,0.0,1,273990
seller_6,account_35,0.25,0,1828035
seller_6,account_36,0.0,0,1075397
seller_6,account_37,0.0,1,1823823
seller_6,account_38,0.0,0,1589539
seller_6,account_39,0.0,0,1879758
seller_6,account_40,0.0,0,857239
seller_6,account_41,1.0,0,239227
seller_6,account_42,0.0,1,338715
